Time,Source,Destination,Device,Command,Status,Argument 0,Argument 1,Argument 2,Explanations,Byte Code
17.63 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x7c', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x2b', '0xc6']"
,,,,,,,,,,--
17.64 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: D0010100 ,arg[1]: CC000100 ,arg[2]: 01000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x78', '0x00', '0x00', '0xd0', '0x01', '0x01', '0x00', '0xcc', '0x00', '0x01', '0x00', '0x01', '0x00', '0x00', '0x00', '0xa0', '0x7e']"
,,,,,,,,,,--
17.65 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x7d', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0xe7', '0x94']"
,,,,,,,,,,--
17.99 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: D0010100 ,arg[1]: CC000100 ,arg[2]: 01000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x78', '0x00', '0x00', '0xd0', '0x01', '0x01', '0x00', '0xcc', '0x00', '0x01', '0x00', '0x01', '0x00', '0x00', '0x00', '0xa0', '0x7e']"
,,,,,,,,,,--
18.00 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x7e', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0xb3', '0x63']"
,,,,,,,,,,--
18.01 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: D0010100 ,arg[1]: CC000100 ,arg[2]: 01000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x78', '0x00', '0x00', '0xd0', '0x01', '0x01', '0x00', '0xcc', '0x00', '0x01', '0x00', '0x01', '0x00', '0x00', '0x00', '0xa0', '0x7e']"
,,,,,,,,,,--
18.03 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x7f', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x7f', '0x31']"
,,,,,,,,,,--
18.04 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x3d', '0x7e']"
,,,,,,,,,,--
18.05 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x80', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x49', '0x9d']"
,,,,,,,,,,--
18.06 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x3d', '0x7e']"
,,,,,,,,,,--
18.08 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x81', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x85', '0xcf']"
,,,,,,,,,,--
18.45 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x3d', '0x7e']"
,,,,,,,,,,--
18.47 seconds,Host Frame,node 01 ,DEVICE_motor,COMMAND_movrel,--,arg[0]: 766D6772 ,arg[1]: 000003E8 ,arg[2]: 00000000 ,Host Frame sent movrel motor command to node 01.,"['0xc3', '0xaa', '0x82', '0x00', '0x01', '0x02', '0x22', '0x72', '0x67', '0x6d', '0x76', '0xe8', '0x03', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x86', '0xde']"
,,,,,,,,,,--
18.48 seconds,node 01 ,Host Frame,DEVICE_motor,COMMAND_movrel,STATUS_CommandExecuting,arg[0]: B80B0000 ,arg[1]: 8C0A0000 ,arg[2]: 01000000 ,node 01 began execution of the movrel motor command from Host Frame and had CommandExecuting.,"['0x01', '0x82', '0x00', '0x01', '0xb8', '0x0b', '0x00', '0x00', '0x8c', '0x0a', '0x00', '0x00', '0x01', '0x00', '0x00', '0x00', '0xd4', '0x79']"
,,,,,,,,,,--
18.49 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x83', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x1d', '0x6a']"
,,,,,,,,,,--
18.51 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: B8050100 ,arg[1]: CC040100 ,arg[2]: 01000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x82', '0x00', '0x00', '0xb8', '0x05', '0x01', '0x00', '0xcc', '0x04', '0x01', '0x00', '0x01', '0x00', '0x00', '0x00', '0x70', '0x81']"
,,,,,,,,,,--
18.52 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x84', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x58', '0xc6']"
,,,,,,,,,,--
18.53 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: B8050100 ,arg[1]: CC040100 ,arg[2]: 01000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x82', '0x00', '0x00', '0xb8', '0x05', '0x01', '0x00', '0xcc', '0x04', '0x01', '0x00', '0x01', '0x00', '0x00', '0x00', '0x70', '0x81']"
,,,,,,,,,,--
18.54 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x85', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x94', '0x94']"
,,,,,,,,,,--
18.85 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: B8050100 ,arg[1]: CC040100 ,arg[2]: 01000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x82', '0x00', '0x00', '0xb8', '0x05', '0x01', '0x00', '0xcc', '0x04', '0x01', '0x00', '0x01', '0x00', '0x00', '0x00', '0x70', '0x81']"
,,,,,,,,,,--
18.87 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x86', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0xc0', '0x63']"
,,,,,,,,,,--
18.88 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: B8050100 ,arg[1]: CC040100 ,arg[2]: 01000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x82', '0x00', '0x00', '0xb8', '0x05', '0x01', '0x00', '0xcc', '0x04', '0x01', '0x00', '0x01', '0x00', '0x00', '0x00', '0x70', '0x81']"
,,,,,,,,,,--
18.90 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x87', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x0c', '0x31']"
,,,,,,,,,,--
18.91 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: B8050100 ,arg[1]: CC040100 ,arg[2]: 01000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x82', '0x00', '0x00', '0xb8', '0x05', '0x01', '0x00', '0xcc', '0x04', '0x01', '0x00', '0x01', '0x00', '0x00', '0x00', '0x70', '0x81']"
,,,,,,,,,,--
18.92 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x88', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x6b', '0x2b']"
,,,,,,,,,,--
18.93 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: B8050100 ,arg[1]: CC040100 ,arg[2]: 01000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x82', '0x00', '0x00', '0xb8', '0x05', '0x01', '0x00', '0xcc', '0x04', '0x01', '0x00', '0x01', '0x00', '0x00', '0x00', '0x70', '0x81']"
,,,,,,,,,,--
18.95 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x89', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0xa7', '0x79']"
,,,,,,,,,,--
19.30 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x3d', '0x7e']"
,,,,,,,,,,--
19.33 seconds,Host Frame,node 01 ,DEVICE_board,COMMAND_status_get,--,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,Host Frame sent status_get board command to node 01.,"['0xc3', '0xaa', '0x8a', '0x00', '0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0xf3', '0x8e']"
,,,,,,,,,,--
19.35 seconds,node 01 ,Host Frame,DEVICE_board,COMMAND_status_get,STATUS_Success,arg[0]: 00000000 ,arg[1]: 00000000 ,arg[2]: 00000000 ,node 01 began execution of the status_get board command from Host Frame and had Success.,"['0x01', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x3d', '0x7e']"
,,,,,,,,,,--
